"";"Site";"Site_short";"Altitude";"Horizon";"Zone_echantillonage";"rep_pcr";"EXTRACTION.CODE";"Milieu";"Code_plot";"X";"Gradient";"Carbon";"Nitrogen";"pH";"Organic_matter_2mm";"EEA_AG";"EEA_BG";"EEA_CB";"EEA_LAP";"EEA_XYL";"EEA_PHOS";"EEA_NAG";"Environment";"Alt_groups";"sample";"category";"site";"chlorophyta_part";"dist_barycenter"
"RIS27_a";"RISTOLAS";"RIS";2770;"LIT";"C";27;"RIS27";"Milieu ouvert";"RIS_2770_LIT";45;"RIS";8,93373028466667;0,658306896666667;5,65;16,733511733;48,6066666666667;2825,94;594,4;290,543333333333;569,413333333333;6236,89666666667;670,986666666667;"Milieu ouvert";3000;"RIS27_a";"sample";"RIS";0,178400246251264;0,513627027377995
"RIS27_b";"RISTOLAS";"RIS";2770;"LIT";"C";27;"RIS27";"Milieu ouvert";"RIS_2770_LIT";45;"RIS";8,93373028466667;0,658306896666667;5,65;16,733511733;48,6066666666667;2825,94;594,4;290,543333333333;569,413333333333;6236,89666666667;670,986666666667;"Milieu ouvert";3000;"RIS27_b";"sample";"RIS";0,41408316350865;0,513627027377995
"RIS28_b";"RISTOLAS";"RIS";2770;"SOL";"A";28;"RIS28";"Milieu ouvert";"RIS_2770_SOL";46;"RIS";4,45843895266667;0,375207096333333;5,21666666666667;9,21284145533333;6,82666666666667;840,413333333333;126,616666666667;151,336666666667;269,26;3700,6;260,93;"Milieu ouvert";3000;"RIS28_b";"sample";"RIS";0,45634294864019;0,565054508416762
"RIS28_c";"RISTOLAS";"RIS";2770;"SOL";"A";28;"RIS28";"Milieu ouvert";"RIS_2770_SOL";46;"RIS";4,45843895266667;0,375207096333333;5,21666666666667;9,21284145533333;6,82666666666667;840,413333333333;126,616666666667;151,336666666667;269,26;3700,6;260,93;"Milieu ouvert";3000;"RIS28_c";"sample";"RIS";0,700920757597443;0,565054508416762
"RIS29_b";"RISTOLAS";"RIS";2770;"SOL";"B";29;"RIS29";"Milieu ouvert";"RIS_2770_SOL";46;"RIS";4,45843895266667;0,375207096333333;5,21666666666667;9,21284145533333;6,82666666666667;840,413333333333;126,616666666667;151,336666666667;269,26;3700,6;260,93;"Milieu ouvert";3000;"RIS29_b";"sample";"RIS";0,782048574445618;0
"RIS31_a";"RISTOLAS";"RIS";2890;"LIT";"A";31;"RIS31";"Milieu ouvert";"RIS_2890_LIT";47;"RIS";2,632905245;0,219804133;5,88666666666667;3,50456598733333;10,36;1152,54666666667;220,856666666667;92,0166666666667;251,276666666667;1333,5;193,073333333333;"Milieu ouvert";3000;"RIS31_a";"sample";"RIS";0,665971757857059;0,500050717280867
"RIS31_c";"RISTOLAS";"RIS";2890;"LIT";"A";31;"RIS31";"Milieu ouvert";"RIS_2890_LIT";47;"RIS";2,632905245;0,219804133;5,88666666666667;3,50456598733333;10,36;1152,54666666667;220,856666666667;92,0166666666667;251,276666666667;1333,5;193,073333333333;"Milieu ouvert";3000;"RIS31_c";"sample";"RIS";0,732109578829668;0,500050717280867
"RIS32_a";"RISTOLAS";"RIS";2890;"LIT";"B";32;"RIS32";"Milieu ouvert";"RIS_2890_LIT";47;"RIS";2,632905245;0,219804133;5,88666666666667;3,50456598733333;10,36;1152,54666666667;220,856666666667;92,0166666666667;251,276666666667;1333,5;193,073333333333;"Milieu ouvert";3000;"RIS32_a";"sample";"RIS";0,84375;0,528715435605758
"RIS32_c";"RISTOLAS";"RIS";2890;"LIT";"B";32;"RIS32";"Milieu ouvert";"RIS_2890_LIT";47;"RIS";2,632905245;0,219804133;5,88666666666667;3,50456598733333;10,36;1152,54666666667;220,856666666667;92,0166666666667;251,276666666667;1333,5;193,073333333333;"Milieu ouvert";3000;"RIS32_c";"sample";"RIS";0,673289183222958;0,528715435605758
"RIS34_b";"RISTOLAS";"RIS";2890;"SOL";"A";34;"RIS34";"Milieu ouvert";"RIS_2890_SOL";48;"RIS";1,73925224933333;0,150626150333333;5,79333333333333;3,109668802;6,44666666666667;782,783333333333;118,126666666667;65,9466666666667;208,753333333333;1197,07666666667;216,246666666667;"Milieu ouvert";3000;"RIS34_b";"sample";"RIS";0,353917525773196;0
"RIS35_a";"RISTOLAS";"RIS";2890;"SOL";"B";35;"RIS35";"Milieu ouvert";"RIS_2890_SOL";48;"RIS";1,73925224933333;0,150626150333333;5,79333333333333;3,109668802;6,44666666666667;782,783333333333;118,126666666667;65,9466666666667;208,753333333333;1197,07666666667;216,246666666667;"Milieu ouvert";3000;"RIS35_a";"sample";"RIS";0,645308924485126;0
"RIS36_a";"RISTOLAS";"RIS";2890;"SOL";"C";36;"RIS36";"Milieu ouvert";"RIS_2890_SOL";48;"RIS";1,73925224933333;0,150626150333333;5,79333333333333;3,109668802;6,44666666666667;782,783333333333;118,126666666667;65,9466666666667;208,753333333333;1197,07666666667;216,246666666667;"Milieu ouvert";3000;"RIS36_a";"sample";"RIS";0,646505131475071;0
"VCH01_a";"VIEUXCHAILLOL";"VCH";2150;"LIT";"A";1;"VCH01";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH01_a";"sample";"VCH";0,705757271815446;0,179816369492955
"VCH01_c";"VIEUXCHAILLOL";"VCH";2150;"LIT";"A";1;"VCH01";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH01_c";"sample";"VCH";0,737359376931636;0,179816369492955
"VCH02_a";"VIEUXCHAILLOL";"VCH";2150;"LIT";"B";2;"VCH02";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH02_a";"sample";"VCH";0,651217596229379;0,244490095252721
"VCH02_c";"VIEUXCHAILLOL";"VCH";2150;"LIT";"B";2;"VCH02";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH02_c";"sample";"VCH";0,630774131889137;0,244490095252721
"VCH03_a";"VIEUXCHAILLOL";"VCH";2150;"LIT";"C";3;"VCH03";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH03_a";"sample";"VCH";0,579394164308577;0,262965269323459
"VCH03_b";"VIEUXCHAILLOL";"VCH";2150;"LIT";"C";3;"VCH03";"Milieu ouvert";"VCH_2150_LIT";49;"VCH";11,761353495;0,938913961;5,00333333333333;21,2496635233333;3,35191608;1053,814997;236,902716066667;261,6532091;391,289720333333;2996,80989866667;139,488227836667;"Milieu ouvert";2500;"VCH03_b";"sample";"VCH";0,591351498513964;0,262965269323459
"VCH04_a";"VIEUXCHAILLOL";"VCH";2150;"SOL";"A";4;"VCH04";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH04_a";"sample";"VCH";0,705150193561033;0,351308945158472
"VCH04_b";"VIEUXCHAILLOL";"VCH";2150;"SOL";"A";4;"VCH04";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH04_b";"sample";"VCH";0,713981682967072;0,421795897938829
"VCH04_c";"VIEUXCHAILLOL";"VCH";2150;"SOL";"A";4;"VCH04";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH04_c";"sample";"VCH";0,757175660160735;0,366562878335996
"VCH05_a";"VIEUXCHAILLOL";"VCH";2150;"SOL";"B";5;"VCH05";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH05_a";"sample";"VCH";0,556379202338693;0,313975124846601
"VCH05_b";"VIEUXCHAILLOL";"VCH";2150;"SOL";"B";5;"VCH05";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH05_b";"sample";"VCH";0,541062801932367;0,313975124846601
"VCH06_a";"VIEUXCHAILLOL";"VCH";2150;"SOL";"C";6;"VCH06";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH06_a";"sample";"VCH";0,585810949354111;0,458017166015376
"VCH06_b";"VIEUXCHAILLOL";"VCH";2150;"SOL";"C";6;"VCH06";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH06_b";"sample";"VCH";0,522895125553914;0,518146266009279
"VCH06_c";"VIEUXCHAILLOL";"VCH";2150;"SOL";"C";6;"VCH06";"Milieu ouvert";"VCH_2150_SOL";50;"VCH";9,50140126533333;0,792491794;5,3225;15,44477738;0;775,725488333333;161,014778933333;232,343134433333;318,0852161;2190,81548866667;165,46849919;"Milieu ouvert";2500;"VCH06_c";"sample";"VCH";0,581112060053041;0,43043455234888
"VCH07_a";"VIEUXCHAILLOL";"VCH";2330;"LIT";"A";7;"VCH07";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH07_a";"sample";"VCH";0,644245647969052;0,388085054509626
"VCH07_b";"VIEUXCHAILLOL";"VCH";2330;"LIT";"A";7;"VCH07";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH07_b";"sample";"VCH";0,724581047568949;0,372017653041398
"VCH07_c";"VIEUXCHAILLOL";"VCH";2330;"LIT";"A";7;"VCH07";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH07_c";"sample";"VCH";0,631616982836495;0,39158633376641
"VCH08_a";"VIEUXCHAILLOL";"VCH";2330;"LIT";"B";8;"VCH08";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH08_a";"sample";"VCH";0,630075094257315;0
"VCH09_a";"VIEUXCHAILLOL";"VCH";2330;"LIT";"C";9;"VCH09";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH09_a";"sample";"VCH";0,696054131760274;0,244602866178026
"VCH09_b";"VIEUXCHAILLOL";"VCH";2330;"LIT";"C";9;"VCH09";"Milieu ouvert";"VCH_2330_LIT";51;"VCH";9,027255376;0,650544484333333;5,25333333333333;13,58242931;0,481352853666667;934,2720335;228,700280433333;127,6077844;306,645614466667;2100,63300466667;14,3926405466667;"Milieu ouvert";2500;"VCH09_b";"sample";"VCH";0,717486442774237;0,244602866178026
"VCH10_a";"VIEUXCHAILLOL";"VCH";2330;"SOL";"A";10;"VCH10";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH10_a";"sample";"VCH";0,760973282442748;0,518020925104695
"VCH10_b";"VIEUXCHAILLOL";"VCH";2330;"SOL";"A";10;"VCH10";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH10_b";"sample";"VCH";0,640254182336921;0,539215907585491
"VCH10_c";"VIEUXCHAILLOL";"VCH";2330;"SOL";"A";10;"VCH10";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH10_c";"sample";"VCH";0,489285065681942;0,522178311968868
"VCH11_a";"VIEUXCHAILLOL";"VCH";2330;"SOL";"B";11;"VCH11";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH11_a";"sample";"VCH";0,595498617655076;0,368552008100418
"VCH11_b";"VIEUXCHAILLOL";"VCH";2330;"SOL";"B";11;"VCH11";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH11_b";"sample";"VCH";0,687362599217828;0,368552008100418
"VCH12_a";"VIEUXCHAILLOL";"VCH";2330;"SOL";"C";12;"VCH12";"Milieu ouvert";"VCH_2330_SOL";52;"VCH";7,89399528533333;0,579185406;4,91333333333333;12,6331294166667;0;643,9477422;151,766869156667;122,000932776667;297,194449466667;2281,666713;73,47923542;"Milieu ouvert";2500;"VCH12_a";"sample";"VCH";0,683720930232558;0
"VCH13_a";"VIEUXCHAILLOL";"VCH";2510;"LIT";"A";13;"VCH13";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH13_a";"sample";"VCH";0,723698193411265;0,40456190975882
"VCH13_b";"VIEUXCHAILLOL";"VCH";2510;"LIT";"A";13;"VCH13";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH13_b";"sample";"VCH";0,733731434696065;0,403476328891925
"VCH13_c";"VIEUXCHAILLOL";"VCH";2510;"LIT";"A";13;"VCH13";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH13_c";"sample";"VCH";0,775467775467775;0,395862075482222
"VCH14_a";"VIEUXCHAILLOL";"VCH";2510;"LIT";"B";14;"VCH14";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH14_a";"sample";"VCH";0,724850711988976;0,314083720804224
"VCH14_b";"VIEUXCHAILLOL";"VCH";2510;"LIT";"B";14;"VCH14";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH14_b";"sample";"VCH";0,73387251331979;0,31342761916658
"VCH14_c";"VIEUXCHAILLOL";"VCH";2510;"LIT";"B";14;"VCH14";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH14_c";"sample";"VCH";0,75199291408326;0,306445065330187
"VCH15_a";"VIEUXCHAILLOL";"VCH";2510;"LIT";"C";15;"VCH15";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH15_a";"sample";"VCH";0,73700688791484;0,245732118551184
"VCH15_c";"VIEUXCHAILLOL";"VCH";2510;"LIT";"C";15;"VCH15";"Milieu ouvert";"VCH_2510_LIT";53;"VCH";3,09190638833333;0,252228334666667;5,36333333333333;25,96532343;0,804544176666667;616,0874556;113,801894066667;110,02484775;109,563842463333;1000,35337483333;65,6130942133333;"Milieu ouvert";3000;"VCH15_c";"sample";"VCH";0,706441566956237;0,245732118551184
"VCH17_b";"VIEUXCHAILLOL";"VCH";2510;"SOL";"B";17;"VCH17";"Milieu ouvert";"VCH_2510_SOL";54;"VCH";1,947614312;0,175670296;5,73666666666667;4,51753238033333;2,472923709;152,114193566667;10,3684201773333;41,3292349666667;25,8172308766667;236,5658297;30,66306097;"Milieu ouvert";3000;"VCH17_b";"sample";"VCH";0,698097601323408;0,46818877560539
"VCH17_c";"VIEUXCHAILLOL";"VCH";2510;"SOL";"B";17;"VCH17";"Milieu ouvert";"VCH_2510_SOL";54;"VCH";1,947614312;0,175670296;5,73666666666667;4,51753238033333;2,472923709;152,114193566667;10,3684201773333;41,3292349666667;25,8172308766667;236,5658297;30,66306097;"Milieu ouvert";3000;"VCH17_c";"sample";"VCH";0,414436698898134;0,46818877560539
"VCH18_a";"VIEUXCHAILLOL";"VCH";2510;"SOL";"C";18;"VCH18";"Milieu ouvert";"VCH_2510_SOL";54;"VCH";1,947614312;0,175670296;5,73666666666667;4,51753238033333;2,472923709;152,114193566667;10,3684201773333;41,3292349666667;25,8172308766667;236,5658297;30,66306097;"Milieu ouvert";3000;"VCH18_a";"sample";"VCH";0,728613913347717;0,382340555820245
"VCH18_b";"VIEUXCHAILLOL";"VCH";2510;"SOL";"C";18;"VCH18";"Milieu ouvert";"VCH_2510_SOL";54;"VCH";1,947614312;0,175670296;5,73666666666667;4,51753238033333;2,472923709;152,114193566667;10,3684201773333;41,3292349666667;25,8172308766667;236,5658297;30,66306097;"Milieu ouvert";3000;"VCH18_b";"sample";"VCH";0,816893859539421;0,405940712842887
"VCH18_c";"VIEUXCHAILLOL";"VCH";2510;"SOL";"C";18;"VCH18";"Milieu ouvert";"VCH_2510_SOL";54;"VCH";1,947614312;0,175670296;5,73666666666667;4,51753238033333;2,472923709;152,114193566667;10,3684201773333;41,3292349666667;25,8172308766667;236,5658297;30,66306097;"Milieu ouvert";3000;"VCH18_c";"sample";"VCH";0,765004616805171;0,358137932574328
"VCH19_b";"VIEUXCHAILLOL";"VCH";2760;"LIT";"A";19;"VCH19";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH19_b";"sample";"VCH";0,65252854812398;0,339754750942734
"VCH19_c";"VIEUXCHAILLOL";"VCH";2760;"LIT";"A";19;"VCH19";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH19_c";"sample";"VCH";0,69247546346783;0,339754750942734
"VCH20_a";"VIEUXCHAILLOL";"VCH";2760;"LIT";"B";20;"VCH20";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH20_a";"sample";"VCH";0,67191844300278;0,274079958467024
"VCH20_b";"VIEUXCHAILLOL";"VCH";2760;"LIT";"B";20;"VCH20";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH20_b";"sample";"VCH";0,595790961988145;0,264792554952855
"VCH20_c";"VIEUXCHAILLOL";"VCH";2760;"LIT";"B";20;"VCH20";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH20_c";"sample";"VCH";0,596340766152087;0,277403639508971
"VCH21_a";"VIEUXCHAILLOL";"VCH";2760;"LIT";"C";21;"VCH21";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH21_a";"sample";"VCH";0,593047109678365;0,455501409028465
"VCH21_b";"VIEUXCHAILLOL";"VCH";2760;"LIT";"C";21;"VCH21";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH21_b";"sample";"VCH";0,659150107910992;0,391672480164783
"VCH21_c";"VIEUXCHAILLOL";"VCH";2760;"LIT";"C";21;"VCH21";"Milieu ouvert";"VCH_2760_LIT";55;"VCH";12,5291296646667;0,883876959666667;4,74333333333333;23,0150772966667;15,857083265;2556,56756033333;546,9335312;355,774910366667;945,088946466667;6308,10534033333;315,236217666667;"Milieu ouvert";3000;"VCH21_c";"sample";"VCH";0,611891935679857;0,476949235095738
"VCH22_a";"VIEUXCHAILLOL";"VCH";2760;"SOL";"A";22;"VCH22";"Milieu ouvert";"VCH_2760_SOL";56;"VCH";11,60345904;0,835430463;4,29666666666667;19,5464869466667;10,80830056;1683,06866566667;386,509222033333;256,5591633;691,423607033333;4641,31391633333;282,151654166667;"Milieu ouvert";3000;"VCH22_a";"sample";"VCH";0,323695788812068;0,750658217404334
"VCH22_b";"VIEUXCHAILLOL";"VCH";2760;"SOL";"A";22;"VCH22";"Milieu ouvert";"VCH_2760_SOL";56;"VCH";11,60345904;0,835430463;4,29666666666667;19,5464869466667;10,80830056;1683,06866566667;386,509222033333;256,5591633;691,423607033333;4641,31391633333;282,151654166667;"Milieu ouvert";3000;"VCH22_b";"sample";"VCH";0,656355344041245;0,750658217404334
"VCH23_b";"VIEUXCHAILLOL";"VCH";2760;"SOL";"B";23;"VCH23";"Milieu ouvert";"VCH_2760_SOL";56;"VCH";11,60345904;0,835430463;4,29666666666667;19,5464869466667;10,80830056;1683,06866566667;386,509222033333;256,5591633;691,423607033333;4641,31391633333;282,151654166667;"Milieu ouvert";3000;"VCH23_b";"sample";"VCH";0,425228374873125;0,648561367056517
"VCH23_c";"VIEUXCHAILLOL";"VCH";2760;"SOL";"B";23;"VCH23";"Milieu ouvert";"VCH_2760_SOL";56;"VCH";11,60345904;0,835430463;4,29666666666667;19,5464869466667;10,80830056;1683,06866566667;386,509222033333;256,5591633;691,423607033333;4641,31391633333;282,151654166667;"Milieu ouvert";3000;"VCH23_c";"sample";"VCH";0,73778071334214;0,648561367056517
"VCH24_b";"VIEUXCHAILLOL";"VCH";2760;"SOL";"C";24;"VCH24";"Milieu ouvert";"VCH_2760_SOL";56;"VCH";11,60345904;0,835430463;4,29666666666667;19,5464869466667;10,80830056;1683,06866566667;386,509222033333;256,5591633;691,423607033333;4641,31391633333;282,151654166667;"Milieu ouvert";3000;"VCH24_b";"sample";"VCH";0,555256668908316;0
"VCH25_a";"VIEUXCHAILLOL";"VCH";2940;"LIT";"A";25;"VCH25";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH25_a";"sample";"VCH";0,622311709000797;0,320476808159275
"VCH25_b";"VIEUXCHAILLOL";"VCH";2940;"LIT";"A";25;"VCH25";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH25_b";"sample";"VCH";0,6966640806827;0,320476808159275
"VCH26_a";"VIEUXCHAILLOL";"VCH";2940;"LIT";"B";26;"VCH26";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH26_a";"sample";"VCH";0,409019491273515;0,323429042021989
"VCH26_b";"VIEUXCHAILLOL";"VCH";2940;"LIT";"B";26;"VCH26";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH26_b";"sample";"VCH";0,423088307844105;0,323429042021989
"VCH27_a";"VIEUXCHAILLOL";"VCH";2940;"LIT";"C";27;"VCH27";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH27_a";"sample";"VCH";0,492941176470588;0,568388148712878
"VCH27_b";"VIEUXCHAILLOL";"VCH";2940;"LIT";"C";27;"VCH27";"Milieu ouvert";"VCH_2940_LIT";57;"VCH";9,50319528566667;0,666022519333333;4,77666666666667;15,1810029753333;17,4635885843333;1899,67026873333;366,0615929;200,4837937;598,316259733333;4333,96329866667;351,83;"Milieu ouvert";3000;"VCH27_b";"sample";"VCH";0,563242592871108;0,568388148712878
